timestamp,city,temperature,humidity,wind_speed
2025-01-31T00:00,Mumbai,24.1,42,6.7
2025-01-31T01:00,Mumbai,23.6,43,7.5
2025-01-31T02:00,Mumbai,23.0,48,10.0
2025-01-31T03:00,Mumbai,22.3,59,9.0
2025-01-31T04:00,Mumbai,21.9,62,8.3
2025-01-31T05:00,Mumbai,21.7,60,7.9
2025-01-31T06:00,Mumbai,21.4,65,6.0
2025-01-31T07:00,Mumbai,21.3,64,5.3
2025-01-31T08:00,Mumbai,22.6,58,5.4
2025-01-31T09:00,Mumbai,24.7,50,3.4
2025-01-31T10:00,Mumbai,27.0,42,1.8
2025-01-31T11:00,Mumbai,28.7,39,4.9
2025-01-31T12:00,Mumbai,29.1,47,9.4
2025-01-31T13:00,Mumbai,29.0,51,12.8
2025-01-31T14:00,Mumbai,29.0,49,14.1
2025-01-31T15:00,Mumbai,28.5,51,15.1
2025-01-31T16:00,Mumbai,27.6,57,14.7
2025-01-31T17:00,Mumbai,26.6,62,13.7
2025-01-31T18:00,Mumbai,25.0,70,13.9
2025-01-31T19:00,Mumbai,24.2,77,14.5
2025-01-31T20:00,Mumbai,23.9,75,15.7
2025-01-31T21:00,Mumbai,23.8,70,12.8
2025-01-31T22:00,Mumbai,23.3,69,8.3
2025-01-31T23:00,Mumbai,22.7,68,6.1
2025-02-01T00:00,Mumbai,22.2,65,5.6
2025-02-01T01:00,Mumbai,21.8,62,4.5
2025-02-01T02:00,Mumbai,21.1,62,3.7
2025-02-01T03:00,Mumbai,20.6,61,3.8
2025-02-01T04:00,Mumbai,20.7,58,4.5
2025-02-01T05:00,Mumbai,20.7,57,5.2
2025-02-01T06:00,Mumbai,20.7,65,5.2
2025-02-01T07:00,Mumbai,20.6,70,5.5
2025-02-01T08:00,Mumbai,21.8,70,6.5
2025-02-01T09:00,Mumbai,23.6,70,6.1
2025-02-01T10:00,Mumbai,25.6,60,4.9
2025-02-01T11:00,Mumbai,27.7,44,2.2
2025-02-01T12:00,Mumbai,28.8,40,6.3
2025-02-01T13:00,Mumbai,28.5,50,13.2
2025-02-01T14:00,Mumbai,27.9,54,17.1
2025-02-01T15:00,Mumbai,27.7,49,17.7
2025-02-01T16:00,Mumbai,27.3,47,17.1
2025-02-01T17:00,Mumbai,26.4,49,16.8
2025-02-01T18:00,Mumbai,25.1,57,15.2
2025-02-01T19:00,Mumbai,24.4,63,13.8
2025-02-01T20:00,Mumbai,24.3,55,14.5
2025-02-01T21:00,Mumbai,23.9,51,13.0
2025-02-01T22:00,Mumbai,23.7,46,12.2
2025-02-01T23:00,Mumbai,23.5,43,10.6
2025-02-02T00:00,Mumbai,23.1,41,6.7
2025-02-02T01:00,Mumbai,22.6,42,5.6
2025-02-02T02:00,Mumbai,22.3,42,8.2
2025-02-02T03:00,Mumbai,22.2,45,9.8
2025-02-02T04:00,Mumbai,21.9,47,10.0
2025-02-02T05:00,Mumbai,21.6,48,9.6
2025-02-02T06:00,Mumbai,21.3,51,7.6
2025-02-02T07:00,Mumbai,21.1,51,6.6
2025-02-02T08:00,Mumbai,21.9,48,6.5
2025-02-02T09:00,Mumbai,23.9,43,5.1
2025-02-02T10:00,Mumbai,26.5,36,3.6
2025-02-02T11:00,Mumbai,28.7,31,5.7
2025-02-02T12:00,Mumbai,29.9,32,9.9
2025-02-02T13:00,Mumbai,30.6,33,12.8
2025-02-02T14:00,Mumbai,30.7,34,15.1
2025-02-02T15:00,Mumbai,30.2,35,15.9
2025-02-02T16:00,Mumbai,29.2,37,16.2
2025-02-02T17:00,Mumbai,27.9,42,15.6
2025-02-02T18:00,Mumbai,26.3,55,15.4
2025-02-02T19:00,Mumbai,25.4,62,14.7
2025-02-02T20:00,Mumbai,25.2,55,14.3
2025-02-02T21:00,Mumbai,25.1,49,12.5
2025-02-02T22:00,Mumbai,24.7,45,10.1
2025-02-02T23:00,Mumbai,24.5,43,9.3
2025-02-03T00:00,Mumbai,24.2,43,8.0
2025-02-03T01:00,Mumbai,23.6,44,4.7
2025-02-03T02:00,Mumbai,23.0,47,3.6
2025-02-03T03:00,Mumbai,23.0,46,4.4
2025-02-03T04:00,Mumbai,22.8,48,5.2
2025-02-03T05:00,Mumbai,22.6,50,6.2
2025-02-03T06:00,Mumbai,22.0,56,4.3
2025-02-03T07:00,Mumbai,21.4,59,3.5
2025-02-03T08:00,Mumbai,22.8,52,4.8
2025-02-03T09:00,Mumbai,25.2,40,7.1
2025-02-03T10:00,Mumbai,27.3,39,10.6
2025-02-03T11:00,Mumbai,28.4,46,13.2
2025-02-03T12:00,Mumbai,28.9,50,15.2
2025-02-03T13:00,Mumbai,28.8,45,18.2
2025-02-03T14:00,Mumbai,28.6,42,19.7
2025-02-03T15:00,Mumbai,28.1,42,19.9
2025-02-03T16:00,Mumbai,27.4,46,18.6
2025-02-03T17:00,Mumbai,26.3,52,15.6
2025-02-03T18:00,Mumbai,25.3,58,13.6
2025-02-03T19:00,Mumbai,24.7,63,11.5
2025-02-03T20:00,Mumbai,24.5,61,10.2
2025-02-03T21:00,Mumbai,24.2,61,7.6
2025-02-03T22:00,Mumbai,23.8,59,6.5
2025-02-03T23:00,Mumbai,23.4,58,7.1
2025-02-04T00:00,Mumbai,23.1,56,7.8
2025-02-04T01:00,Mumbai,22.8,54,7.0
2025-02-04T02:00,Mumbai,22.5,54,6.3
2025-02-04T03:00,Mumbai,22.3,53,6.8
2025-02-04T04:00,Mumbai,21.6,55,4.6
2025-02-04T05:00,Mumbai,21.0,58,3.5
2025-02-04T06:00,Mumbai,21.5,55,7.3
2025-02-04T07:00,Mumbai,21.7,56,7.3
2025-02-04T08:00,Mumbai,23.0,56,7.2
2025-02-04T09:00,Mumbai,24.9,61,8.4
2025-02-04T10:00,Mumbai,27.1,51,6.9
2025-02-04T11:00,Mumbai,28.5,44,10.2
2025-02-04T12:00,Mumbai,29.1,45,12.2
2025-02-04T13:00,Mumbai,29.4,45,13.7
2025-02-04T14:00,Mumbai,29.5,41,14.9
2025-02-04T15:00,Mumbai,28.9,40,16.6
2025-02-04T16:00,Mumbai,27.9,44,16.5
2025-02-04T17:00,Mumbai,26.6,54,16.3
2025-02-04T18:00,Mumbai,25.3,63,17.7
2025-02-04T19:00,Mumbai,24.7,67,14.1
2025-02-04T20:00,Mumbai,24.7,55,15.3
2025-02-04T21:00,Mumbai,24.8,46,13.8
2025-02-04T22:00,Mumbai,24.6,39,11.5
2025-02-04T23:00,Mumbai,24.2,38,9.4
2025-02-05T00:00,Mumbai,23.7,38,9.4
2025-02-05T01:00,Mumbai,23.2,37,10.9
2025-02-05T02:00,Mumbai,22.9,37,12.1
2025-02-05T03:00,Mumbai,22.7,36,13.0
2025-02-05T04:00,Mumbai,22.5,36,13.3
2025-02-05T05:00,Mumbai,22.2,36,13.9
2025-02-05T06:00,Mumbai,21.8,39,12.1
2025-02-05T07:00,Mumbai,21.5,39,10.2
2025-02-05T08:00,Mumbai,22.4,35,10.4
2025-02-05T09:00,Mumbai,24.5,30,11.7
2025-02-05T10:00,Mumbai,27.1,26,10.6
2025-02-05T11:00,Mumbai,29.4,23,10.7
2025-02-05T12:00,Mumbai,31.0,21,11.8
2025-02-05T13:00,Mumbai,31.4,23,14.6
2025-02-05T14:00,Mumbai,30.6,30,18.6
2025-02-05T15:00,Mumbai,29.6,37,20.4
2025-02-05T16:00,Mumbai,28.1,44,21.6
2025-02-05T17:00,Mumbai,26.6,47,20.8
2025-02-05T18:00,Mumbai,25.3,55,16.8
2025-02-05T19:00,Mumbai,24.6,56,16.3
2025-02-05T20:00,Mumbai,24.5,49,17.6
2025-02-05T21:00,Mumbai,24.3,42,15.0
2025-02-05T22:00,Mumbai,23.9,40,14.0
2025-02-05T23:00,Mumbai,23.6,39,11.0
2025-02-06T00:00,Mumbai,23.3,38,9.2
2025-02-06T01:00,Mumbai,23.1,36,10.2
2025-02-06T02:00,Mumbai,22.8,34,9.1
2025-02-06T03:00,Mumbai,22.4,33,7.5
2025-02-06T04:00,Mumbai,21.9,34,6.7
2025-02-06T05:00,Mumbai,21.4,35,6.8
2025-02-06T06:00,Mumbai,20.6,43,7.2
2025-02-06T07:00,Mumbai,20.3,44,4.9
2025-02-06T08:00,Mumbai,21.8,41,6.1
2025-02-06T09:00,Mumbai,24.2,37,5.1
2025-02-06T10:00,Mumbai,27.1,33,4.9
2025-02-06T11:00,Mumbai,29.5,31,5.4
2025-02-06T12:00,Mumbai,31.1,31,8.4
2025-02-06T13:00,Mumbai,31.4,36,11.6
2025-02-06T14:00,Mumbai,31.3,39,14.2
2025-02-06T15:00,Mumbai,30.8,41,14.5
2025-02-06T16:00,Mumbai,29.9,42,14.7
2025-02-06T17:00,Mumbai,28.7,45,14.9
2025-02-06T18:00,Mumbai,27.1,54,15.4
2025-02-06T19:00,Mumbai,26.4,62,15.1
2025-02-06T20:00,Mumbai,26.5,57,12.6
2025-02-06T21:00,Mumbai,26.1,57,7.6
2025-02-06T22:00,Mumbai,26.0,55,5.4
2025-02-06T23:00,Mumbai,25.4,56,4.1
2025-02-07T00:00,Mumbai,25.1,58,2.0
2025-02-07T01:00,Mumbai,24.5,60,1.7
2025-02-07T02:00,Mumbai,24.1,60,4.3
2025-02-07T03:00,Mumbai,23.7,63,4.8
2025-02-07T04:00,Mumbai,23.0,64,4.0
2025-02-07T05:00,Mumbai,22.6,65,4.0
2025-02-07T06:00,Mumbai,23.2,65,6.0
2025-02-07T07:00,Mumbai,23.0,67,5.7
2025-02-07T08:00,Mumbai,24.3,62,6.0
2025-02-07T09:00,Mumbai,26.5,54,4.3
2025-02-07T10:00,Mumbai,29.4,45,2.5
2025-02-07T11:00,Mumbai,31.7,37,1.5
2025-02-07T12:00,Mumbai,32.9,35,4.2
2025-02-07T13:00,Mumbai,32.8,41,10.3
2025-02-07T14:00,Mumbai,32.5,41,12.0
2025-02-07T15:00,Mumbai,32.1,40,12.3
2025-02-07T16:00,Mumbai,30.9,45,12.9
2025-02-07T17:00,Mumbai,29.6,49,12.1
2025-02-07T18:00,Mumbai,28.0,57,12.0
2025-02-07T19:00,Mumbai,27.2,59,10.1
2025-02-07T20:00,Mumbai,27.2,56,7.6
2025-02-07T21:00,Mumbai,26.6,55,3.3
2025-02-07T22:00,Mumbai,25.9,58,3.0
2025-02-07T23:00,Mumbai,25.5,64,0.6
2025-02-08T00:00,Mumbai,24.9,63,0.4
2025-02-08T01:00,Mumbai,24.2,68,1.5
2025-02-08T02:00,Mumbai,23.8,74,0.2
2025-02-08T03:00,Mumbai,23.3,75,0.2
2025-02-08T04:00,Mumbai,22.8,79,0.8
2025-02-08T05:00,Mumbai,22.4,79,1.7
2025-02-08T06:00,Mumbai,22.5,73,3.8
2025-02-08T07:00,Mumbai,22.4,74,4.1
2025-02-08T08:00,Mumbai,24.1,67,5.5
2025-02-08T09:00,Mumbai,26.7,57,3.8
2025-02-08T10:00,Mumbai,29.6,46,1.2
2025-02-08T11:00,Mumbai,31.5,40,2.6
2025-02-08T12:00,Mumbai,32.3,41,8.3
2025-02-08T13:00,Mumbai,32.2,44,12.8
2025-02-08T14:00,Mumbai,32.3,43,13.7
2025-02-08T15:00,Mumbai,32.1,42,13.9
2025-02-08T16:00,Mumbai,31.5,44,15.0
2025-02-08T17:00,Mumbai,30.1,47,15.3
2025-02-08T18:00,Mumbai,28.1,57,15.1
2025-02-08T19:00,Mumbai,27.2,60,13.7
2025-02-08T20:00,Mumbai,26.7,66,15.8
2025-02-08T21:00,Mumbai,27.1,54,13.9
2025-02-08T22:00,Mumbai,27.4,48,8.3
2025-02-08T23:00,Mumbai,26.6,49,4.2
2025-02-09T00:00,Mumbai,26.3,49,4.3
2025-02-09T01:00,Mumbai,25.6,52,3.2
2025-02-09T02:00,Mumbai,25.0,53,2.6
2025-02-09T03:00,Mumbai,24.8,52,5.1
2025-02-09T04:00,Mumbai,24.6,54,8.1
2025-02-09T05:00,Mumbai,24.4,55,8.2
2025-02-09T06:00,Mumbai,23.8,63,6.8
2025-02-09T07:00,Mumbai,23.4,61,6.6
2025-02-09T08:00,Mumbai,24.5,55,7.0
2025-02-09T09:00,Mumbai,26.9,45,5.6
2025-02-09T10:00,Mumbai,29.7,37,4.4
2025-02-09T11:00,Mumbai,31.8,34,4.8
2025-02-09T12:00,Mumbai,32.3,37,9.0
2025-02-09T13:00,Mumbai,32.1,43,13.1
2025-02-09T14:00,Mumbai,31.9,43,14.8
2025-02-09T15:00,Mumbai,31.6,40,15.8
2025-02-09T16:00,Mumbai,30.8,43,16.6
2025-02-09T17:00,Mumbai,29.7,47,16.8
2025-02-09T18:00,Mumbai,28.7,50,17.9
2025-02-09T19:00,Mumbai,27.8,53,16.2
2025-02-09T20:00,Mumbai,28.0,44,16.1
2025-02-09T21:00,Mumbai,27.8,42,14.5
2025-02-09T22:00,Mumbai,27.5,39,11.2
2025-02-09T23:00,Mumbai,26.9,37,5.2
2025-02-10T00:00,Mumbai,26.5,37,6.0
2025-02-10T01:00,Mumbai,25.9,38,6.8
2025-02-10T02:00,Mumbai,25.5,40,8.5
2025-02-10T03:00,Mumbai,25.2,43,9.3
2025-02-10T04:00,Mumbai,24.9,46,10.5
2025-02-10T05:00,Mumbai,24.6,48,9.9
2025-02-10T06:00,Mumbai,24.2,54,9.6
2025-02-10T07:00,Mumbai,23.9,54,8.3
2025-02-10T08:00,Mumbai,24.9,48,6.2
2025-02-10T09:00,Mumbai,27.0,39,4.8
2025-02-10T10:00,Mumbai,29.7,31,4.7
2025-02-10T11:00,Mumbai,32.2,27,4.6
2025-02-10T12:00,Mumbai,33.0,29,7.3
2025-02-10T13:00,Mumbai,32.3,41,13.0
2025-02-10T14:00,Mumbai,32.0,39,15.8
2025-02-10T15:00,Mumbai,31.7,35,17.4
2025-02-10T16:00,Mumbai,30.7,39,17.1
2025-02-10T17:00,Mumbai,29.2,46,16.8
2025-02-10T18:00,Mumbai,27.4,55,17.1
2025-02-10T19:00,Mumbai,26.6,61,17.6
2025-02-10T20:00,Mumbai,26.7,53,18.0
2025-02-10T21:00,Mumbai,26.5,50,16.9
2025-02-10T22:00,Mumbai,25.7,58,14.6
2025-02-10T23:00,Mumbai,25.4,57,9.2
2025-02-11T00:00,Mumbai,24.8,55,6.1
2025-02-11T01:00,Mumbai,24.2,54,5.8
2025-02-11T02:00,Mumbai,23.7,54,5.6
2025-02-11T03:00,Mumbai,23.6,53,6.3
2025-02-11T04:00,Mumbai,23.6,50,6.9
2025-02-11T05:00,Mumbai,23.5,48,6.8
2025-02-11T06:00,Mumbai,22.7,55,5.9
2025-02-11T07:00,Mumbai,22.3,55,5.4
2025-02-11T08:00,Mumbai,23.7,48,6.4
2025-02-11T09:00,Mumbai,26.2,39,5.2
2025-02-11T10:00,Mumbai,29.1,30,5.1
2025-02-11T11:00,Mumbai,31.4,26,7.3
2025-02-11T12:00,Mumbai,32.2,27,10.4
2025-02-11T13:00,Mumbai,32.0,33,14.4
2025-02-11T14:00,Mumbai,31.5,33,17.8
2025-02-11T15:00,Mumbai,30.7,34,18.2
2025-02-11T16:00,Mumbai,29.4,41,18.5
2025-02-11T17:00,Mumbai,28.0,52,17.7
2025-02-11T18:00,Mumbai,26.3,61,15.7
2025-02-11T19:00,Mumbai,25.5,64,14.4
2025-02-11T20:00,Mumbai,25.6,54,14.9
2025-02-11T21:00,Mumbai,25.3,49,12.6
2025-02-11T22:00,Mumbai,25.0,46,9.9
2025-02-11T23:00,Mumbai,24.5,45,8.7
2025-02-12T00:00,Mumbai,23.9,49,8.9
2025-02-12T01:00,Mumbai,23.1,57,10.3
2025-02-12T02:00,Mumbai,22.5,63,10.7
2025-02-12T03:00,Mumbai,22.2,61,10.3
2025-02-12T04:00,Mumbai,22.1,56,9.4
2025-02-12T05:00,Mumbai,22.0,51,8.6
2025-02-12T06:00,Mumbai,21.4,54,7.5
2025-02-12T07:00,Mumbai,21.1,53,7.5
2025-02-12T08:00,Mumbai,22.1,49,6.7
2025-02-12T09:00,Mumbai,24.7,40,5.8
2025-02-12T10:00,Mumbai,28.0,31,6.9
2025-02-12T11:00,Mumbai,30.7,26,8.1
2025-02-12T12:00,Mumbai,32.5,23,8.8
2025-02-12T13:00,Mumbai,33.1,23,11.8
2025-02-12T14:00,Mumbai,32.4,33,15.6
2025-02-12T15:00,Mumbai,31.3,43,17.8
2025-02-12T16:00,Mumbai,30.3,48,17.3
2025-02-12T17:00,Mumbai,28.9,50,17.2
2025-02-12T18:00,Mumbai,27.2,56,16.2
2025-02-12T19:00,Mumbai,26.2,62,15.0
2025-02-12T20:00,Mumbai,26.3,57,14.5
2025-02-12T21:00,Mumbai,26.1,54,12.7
2025-02-12T22:00,Mumbai,25.8,51,11.7
2025-02-12T23:00,Mumbai,25.5,49,11.0
2025-02-13T00:00,Mumbai,25.2,47,11.0
2025-02-13T01:00,Mumbai,25.0,44,10.1
2025-02-13T02:00,Mumbai,24.6,42,7.8
2025-02-13T03:00,Mumbai,24.1,42,8.2
2025-02-13T04:00,Mumbai,23.5,43,8.6
2025-02-13T05:00,Mumbai,23.1,43,9.6
2025-02-13T06:00,Mumbai,22.3,49,8.9
2025-02-13T07:00,Mumbai,22.0,49,9.0
2025-02-13T08:00,Mumbai,23.1,46,8.1
2025-02-13T09:00,Mumbai,25.5,39,6.6
2025-02-13T10:00,Mumbai,28.7,33,5.8
2025-02-13T11:00,Mumbai,31.7,27,4.7
2025-02-13T12:00,Mumbai,33.4,23,6.5
2025-02-13T13:00,Mumbai,34.2,23,10.4
2025-02-13T14:00,Mumbai,33.6,32,14.5
2025-02-13T15:00,Mumbai,32.6,38,17.1
2025-02-13T16:00,Mumbai,31.5,39,17.9
2025-02-13T17:00,Mumbai,29.8,42,16.9
2025-02-13T18:00,Mumbai,28.6,47,16.3
2025-02-13T19:00,Mumbai,28.3,47,18.3
2025-02-13T20:00,Mumbai,28.4,41,16.9
2025-02-13T21:00,Mumbai,28.1,38,16.4
2025-02-13T22:00,Mumbai,27.9,36,16.5
2025-02-13T23:00,Mumbai,27.7,35,14.6
2025-02-14T00:00,Mumbai,27.3,33,13.3
2025-02-14T01:00,Mumbai,26.9,33,13.2
2025-02-14T02:00,Mumbai,26.2,34,10.6
2025-02-14T03:00,Mumbai,25.6,35,9.6
2025-02-14T04:00,Mumbai,25.1,38,9.2
2025-02-14T05:00,Mumbai,24.7,39,8.7
2025-02-14T06:00,Mumbai,23.7,45,8.6
2025-02-14T07:00,Mumbai,23.4,47,7.9
2025-02-14T08:00,Mumbai,24.5,45,7.8
2025-02-14T09:00,Mumbai,27.0,38,7.0
2025-02-14T10:00,Mumbai,30.1,31,6.0
2025-02-14T11:00,Mumbai,32.7,25,4.4
2025-02-14T12:00,Mumbai,33.9,22,5.4
2025-02-14T13:00,Mumbai,33.8,28,11.3
2025-02-14T14:00,Mumbai,33.2,37,15.6
2025-02-14T15:00,Mumbai,32.6,36,17.7
2025-02-14T16:00,Mumbai,31.7,35,18.9
2025-02-14T17:00,Mumbai,30.8,32,20.4
2025-02-14T18:00,Mumbai,29.5,38,21.8
2025-02-14T19:00,Mumbai,29.1,37,23.6
2025-02-14T20:00,Mumbai,29.2,32,19.8
2025-02-14T21:00,Mumbai,29.2,29,16.6
2025-02-14T22:00,Mumbai,28.9,28,16.2
2025-02-14T23:00,Mumbai,28.6,28,14.4
2025-02-15T00:00,Mumbai,28.1,29,11.4
2025-02-15T01:00,Mumbai,27.3,31,8.7
2025-02-15T02:00,Mumbai,26.6,32,8.1
2025-02-15T03:00,Mumbai,26.1,33,8.3
2025-02-15T04:00,Mumbai,25.5,34,6.9
2025-02-15T05:00,Mumbai,24.7,36,5.4
2025-02-15T06:00,Mumbai,23.1,43,4.5
2025-02-15T07:00,Mumbai,23.3,42,5.9
2025-02-15T08:00,Mumbai,24.7,39,7.0
2025-02-15T09:00,Mumbai,27.2,35,4.6
2025-02-15T10:00,Mumbai,30.4,28,4.0
2025-02-15T11:00,Mumbai,32.8,23,1.9
2025-02-15T12:00,Mumbai,33.9,22,5.2
2025-02-15T13:00,Mumbai,34.0,29,11.7
2025-02-15T14:00,Mumbai,34.1,28,15.8
2025-02-15T15:00,Mumbai,33.8,27,18.4
2025-02-15T16:00,Mumbai,32.8,28,20.9
2025-02-15T17:00,Mumbai,31.8,28,19.1
2025-02-15T18:00,Mumbai,30.3,31,18.4
2025-02-15T19:00,Mumbai,29.3,31,19.0
2025-02-15T20:00,Mumbai,28.8,30,17.0
2025-02-15T21:00,Mumbai,28.3,29,14.3
2025-02-15T22:00,Mumbai,27.9,23,10.3
2025-02-15T23:00,Mumbai,27.4,22,7.6
2025-02-16T00:00,Mumbai,26.3,23,6.1
2025-02-16T01:00,Mumbai,25.5,26,7.4
2025-02-16T02:00,Mumbai,24.8,29,8.2
2025-02-16T03:00,Mumbai,24.7,30,8.4
2025-02-16T04:00,Mumbai,24.4,30,8.3
2025-02-16T05:00,Mumbai,23.9,31,7.3
2025-02-16T06:00,Mumbai,22.8,37,6.5
2025-02-16T07:00,Mumbai,22.5,40,5.4
2025-02-16T08:00,Mumbai,24.2,36,5.7
2025-02-16T09:00,Mumbai,27.3,30,5.8
2025-02-16T10:00,Mumbai,30.7,24,7.0
2025-02-16T11:00,Mumbai,33.3,19,6.6
2025-02-16T12:00,Mumbai,34.5,18,6.9
2025-02-16T13:00,Mumbai,34.6,21,11.1
2025-02-16T14:00,Mumbai,33.8,27,15.2
2025-02-16T15:00,Mumbai,32.6,30,18.7
2025-02-16T16:00,Mumbai,31.7,28,18.8
2025-02-16T17:00,Mumbai,30.3,34,19.0
2025-02-16T18:00,Mumbai,28.2,44,18.2
2025-02-16T19:00,Mumbai,27.0,53,15.8
2025-02-16T20:00,Mumbai,27.0,46,13.1
2025-02-16T21:00,Mumbai,26.7,44,9.5
2025-02-16T22:00,Mumbai,25.9,49,6.9
2025-02-16T23:00,Mumbai,25.1,56,7.9
2025-02-17T00:00,Mumbai,24.5,62,10.3
2025-02-17T01:00,Mumbai,24.1,58,8.3
2025-02-17T02:00,Mumbai,23.6,56,6.3
2025-02-17T03:00,Mumbai,22.9,55,4.6
2025-02-17T04:00,Mumbai,22.6,53,4.5
2025-02-17T05:00,Mumbai,22.1,53,4.0
2025-02-17T06:00,Mumbai,21.7,58,3.0
2025-02-17T07:00,Mumbai,22.3,54,5.0
2025-02-17T08:00,Mumbai,24.3,49,6.5
2025-02-17T09:00,Mumbai,26.9,38,4.7
2025-02-17T10:00,Mumbai,30.1,27,4.9
2025-02-17T11:00,Mumbai,32.3,23,5.2
2025-02-17T12:00,Mumbai,33.6,23,5.5
2025-02-17T13:00,Mumbai,33.7,29,11.4
2025-02-17T14:00,Mumbai,32.3,38,17.4
2025-02-17T15:00,Mumbai,31.7,35,19.8
2025-02-17T16:00,Mumbai,31.0,34,19.0
2025-02-17T17:00,Mumbai,30.1,39,17.5
2025-02-17T18:00,Mumbai,28.4,46,18.1
2025-02-17T19:00,Mumbai,27.8,48,18.8
2025-02-17T20:00,Mumbai,28.0,41,17.0
2025-02-17T21:00,Mumbai,27.8,38,14.0
2025-02-17T22:00,Mumbai,27.4,36,12.6
2025-02-17T23:00,Mumbai,27.1,34,10.5
2025-02-18T00:00,Mumbai,26.3,35,8.5
2025-02-18T01:00,Mumbai,25.6,36,9.2
2025-02-18T02:00,Mumbai,25.2,39,10.1
2025-02-18T03:00,Mumbai,24.8,41,8.6
2025-02-18T04:00,Mumbai,24.4,43,8.7
2025-02-18T05:00,Mumbai,24.1,44,8.2
2025-02-18T06:00,Mumbai,23.9,50,9.4
2025-02-18T07:00,Mumbai,23.7,48,8.0
2025-02-18T08:00,Mumbai,24.9,44,6.6
2025-02-18T09:00,Mumbai,27.2,38,4.7
2025-02-18T10:00,Mumbai,30.3,31,5.0
2025-02-18T11:00,Mumbai,32.9,25,5.8
2025-02-18T12:00,Mumbai,34.1,23,7.7
2025-02-18T13:00,Mumbai,34.2,28,12.8
2025-02-18T14:00,Mumbai,33.8,32,15.9
2025-02-18T15:00,Mumbai,32.1,35,20.5
2025-02-18T16:00,Mumbai,30.6,40,20.8
2025-02-18T17:00,Mumbai,29.8,46,18.7
2025-02-18T18:00,Mumbai,28.7,48,18.6
2025-02-18T19:00,Mumbai,28.7,44,18.6
2025-02-18T20:00,Mumbai,28.7,39,13.8
2025-02-18T21:00,Mumbai,28.6,36,10.6
2025-02-18T22:00,Mumbai,28.6,34,10.7
2025-02-18T23:00,Mumbai,28.2,32,10.4
2025-02-19T00:00,Mumbai,27.5,33,9.5
2025-02-19T01:00,Mumbai,26.8,35,7.9
2025-02-19T02:00,Mumbai,26.4,36,7.6
2025-02-19T03:00,Mumbai,25.9,36,8.4
2025-02-19T04:00,Mumbai,25.6,36,9.5
2025-02-19T05:00,Mumbai,25.3,37,9.5
2025-02-19T06:00,Mumbai,24.0,47,6.2
2025-02-19T07:00,Mumbai,23.8,47,6.3
2025-02-19T08:00,Mumbai,25.2,44,6.7
2025-02-19T09:00,Mumbai,27.7,37,5.1
2025-02-19T10:00,Mumbai,30.4,31,6.3
2025-02-19T11:00,Mumbai,32.2,28,8.1
2025-02-19T12:00,Mumbai,33.1,27,11.8
2025-02-19T13:00,Mumbai,32.7,34,17.6
2025-02-19T14:00,Mumbai,32.2,36,19.0
2025-02-19T15:00,Mumbai,31.7,35,19.7
2025-02-19T16:00,Mumbai,31.0,35,18.8
2025-02-19T17:00,Mumbai,30.3,37,17.8
2025-02-19T18:00,Mumbai,28.5,47,17.1
2025-02-19T19:00,Mumbai,28.2,47,16.8
2025-02-19T20:00,Mumbai,28.1,42,15.5
2025-02-19T21:00,Mumbai,27.9,39,14.2
2025-02-19T22:00,Mumbai,27.6,34,11.4
2025-02-19T23:00,Mumbai,26.7,34,6.2
2025-02-20T00:00,Mumbai,26.0,38,8.2
2025-02-20T01:00,Mumbai,25.4,44,11.0
2025-02-20T02:00,Mumbai,24.8,50,12.8
2025-02-20T03:00,Mumbai,24.7,49,12.2
2025-02-20T04:00,Mumbai,24.6,45,8.1
2025-02-20T05:00,Mumbai,23.7,45,4.8
2025-02-20T06:00,Mumbai,23.3,53,7.0
2025-02-20T07:00,Mumbai,23.1,52,7.3
2025-02-20T08:00,Mumbai,24.5,48,7.2
2025-02-20T09:00,Mumbai,27.1,40,5.8
2025-02-20T10:00,Mumbai,30.5,30,6.7
2025-02-20T11:00,Mumbai,33.1,24,8.6
2025-02-20T12:00,Mumbai,34.3,20,9.6
2025-02-20T13:00,Mumbai,34.5,24,12.0
2025-02-20T14:00,Mumbai,33.3,36,16.3
2025-02-20T15:00,Mumbai,32.7,35,18.9
2025-02-20T16:00,Mumbai,32.1,35,20.0
2025-02-20T17:00,Mumbai,31.3,38,19.9
2025-02-20T18:00,Mumbai,29.3,43,20.0
2025-02-20T19:00,Mumbai,29.0,41,21.7
2025-02-20T20:00,Mumbai,29.1,36,20.5
2025-02-20T21:00,Mumbai,29.1,31,17.5
2025-02-20T22:00,Mumbai,29.0,29,15.3
2025-02-20T23:00,Mumbai,28.7,27,16.8
2025-02-21T00:00,Mumbai,28.5,27,15.3
2025-02-21T01:00,Mumbai,28.2,28,16.4
2025-02-21T02:00,Mumbai,28.4,27,17.5
2025-02-21T03:00,Mumbai,27.9,27,13.3
2025-02-21T04:00,Mumbai,27.1,28,11.4
2025-02-21T05:00,Mumbai,26.6,29,10.9
2025-02-21T06:00,Mumbai,25.1,37,10.5
2025-02-21T07:00,Mumbai,24.9,37,10.6
2025-02-21T08:00,Mumbai,26.2,37,10.9
2025-02-21T09:00,Mumbai,28.4,33,9.6
2025-02-21T10:00,Mumbai,31.6,27,10.6
2025-02-21T11:00,Mumbai,34.4,22,9.7
2025-02-21T12:00,Mumbai,35.8,19,6.1
